HMeasureID,PrimateID,HMTypeCd,Mean,Range_Lo,Month_Lo,Range_Hi,Month_Hi,CitationID,Comment,OrigIDHabitat,AuthorAddStamp,AuthorEditStamp,AuthorReviewStamp,AuthorIsDupeStamp,AdminReviewStamp
3308,496,WETR,,,4,,10,10284,Werre (2000) talks about a wet season from March/April to October which peaks in July with a monthly mean of about 70 cm,3793,,6/12/2009,6/10/2009,,
3309,496,DRYR,25,,11,,2,10284,The only real dry months are January and February but even during this perid an average monthly mean of 15 cm/mo is recorded in the delta's wettest parts,3793,,6/12/2009,6/12/2009,,
3310,496,ANNR,,,,,,10284,"the costal area, where the study area is located, has a mean annual percipitation fluctuating between 160 and 400 cm ",3793,,6/12/2009,6/12/2009,,
3312,496,AFH,21.6,,,,,10284,"The average forest height was determined using trees with a DBH > 30 cm.
Werre (2000) mentions that the average height of animals resting was 20 m. Most traveling and feeding took place at an average height of 15 m.",3793,,6/12/2009,6/12/2009,,
3315,497,WETR,,,4,,10,10295,,3801,,6/14/2009,6/14/2009,,
3316,497,DRYR,,,11,,3,10295,,3801,,6/14/2009,6/14/2009,,
3317,497,ANNR,538.2,,,,,10295,,3801,,6/14/2009,6/14/2009,,
3318,498,DRYR,,,1,,7,10302,according to Maisels et al. 1994 the dry season lasts from Jan/Feb to June/July. ,3805,,6/14/2009,6/14/2009,,
3319,498,ANNR,177.4,,,,,10302,,3805,,,6/14/2009,,
3320,502,HTMP,33.9,,,,,10355, [Hi Temp text was: 33.9 C at Semliki NP],3258,,,5/26/2009,,
3321,502,ATMP,19.6,,,,,10355, [Mean Ann. Temp text was: 19.6 C at Semliki NP],3258,,,5/26/2009,,
3322,502,ANNR,1411,,,,,10355, [Avg. Ann. Rain text was: 1411mm at Semliki NP],3258,,,5/26/2009,,
3323,504,ELEV,,1110,,1590,,10402,minimum values for lowest and highest elevation. ,4122,,6/23/2009,6/23/2009,,
3324,504,HTMP,23.3,,2,,2,10402,annual mean for daily maximum temperatures at Kanyawara,4122,,6/23/2009,6/23/2009,,
3325,504,LTMP,16.2,,9,,9,10402,annual mean for daily minimum temperatures   at Kanyawara,4122,,6/23/2009,6/23/2009,,
3326,504,WETR,,,,,,10402,wet seasons from March to May and August to November,4122,,6/23/2009,6/23/2009,,
3327,504,DRYR,,,,,,10402,"no pronounced dry season, but dryer months are June and July as well as December to February",4122,,6/23/2009,6/23/2009,,
3328,504,ANNR,166.6,,,,,10402,,4122,,,6/23/2009,,
3329,504,GRND,0,,,,,10428,,4122,,,6/23/2009,,
3330,504,ELEV,,,,2200,,10403,,4123,,6/23/2009,6/23/2009,,
3331,504,HTMP,24.2,,2,,2,10402,annual mean for daily maximum temperatures at Ngogo,4123,,6/23/2009,6/23/2009,,
3332,504,LTMP,16.6,,9,,9,10402,annual mean for daily minimum temperatures  at Ngogo,4123,,6/23/2009,6/23/2009,,
3333,504,ANNR,147.5,,,,,10405,,4123,,,6/23/2009,,
3334,504,AFH,,,,,,10404,25-30 m,4123,,6/23/2009,6/23/2009,,
3335,504,HTMP,,,,,,10401,"27-30 °C during dry season and 
25-26.5 °C during wet season",4124,,6/23/2009,6/23/2009,,
3336,504,LTMP,,,,,,10401,18.5-21 °C during the wet season,4124,,6/23/2009,6/23/2009,,
3337,504,WETR,,,11,,3,10401,,4124,,6/23/2009,6/23/2009,,
3338,504,DRYR,,,4,,10,10401,,4124,,6/23/2009,6/23/2009,,
3340,504,ANNR,970,,,,,10403,,4125,,6/23/2009,,,
3341,505,ELEV,,250,,2200,,10435,,2558,,,5/27/2009,,
3342,505,HTMP,32.54,,,,,21390,"Estimate. Based on maximum predicted temperature for the Udzungwa mountains between 1920 and 1980 (Centre for Resource and Environmental Studies (CRES), Australian National University, downscaled to 1 km resolution)
",2558,,5/27/2009,5/27/2009,,
3343,505,LTMP,7.46,,,,,21390,Estimate. Based on minimum predicted temperature from same dataset as maximum.,2558,,5/27/2009,5/27/2009,,
3344,505,WETR,,,11,,5,10455,,2558,,5/27/2009,6/1/2009,,
3345,505,DRYR,,,6,,10,10455,,2558,,5/27/2009,6/1/2009,,
3346,505,ANNR,200,,,,,10455,1747mm east lowland; 2000-2500mm east escarpment,2558,,6/1/2009,6/1/2009,,
3347,505,GRND,1,,,,,10436,"Estimate. Rare, except where habituated and few tall trees.",2558,,5/27/2009,5/27/2009,,
3348,505,G5,2,,,,,10436,Estimate. Rare unless habitat disturbed.,2558,,5/27/2009,5/27/2009,,
3349,505,510,7,,,,,10436,Estimate. Occasional.,2558,,5/27/2009,5/27/2009,,
3350,505,1020,37,,,,,10436,Estimate.,2558,,5/27/2009,5/27/2009,,
3351,505,2030,37,,,,,10436,Estimate.,2558,,5/27/2009,5/27/2009,,
3352,505,3040,10,,,,,10436,"Estimate. Commonly found in upper canopy, but only a small proportion of the canopy is this tall so percentage low.",2558,,5/27/2009,5/27/2009,,
3353,505,40+,6,,,,,10436,"Estimate. Commonly found in upper canopy, but most forests not this tall so percentage low.",2558,,5/27/2009,5/27/2009,,
3354,505,AFH,30,30,,40,,10436, [Avg. For. Height text was: 30 to 40 m],2558,,,5/27/2009,,
3355,505,WETR,,,12,,5,10448,,2559,,5/27/2009,6/1/2009,,
3356,505,DRYR,,,6,,11,10448,,2559,,5/27/2009,6/1/2009,,
3357,505,DRYR,,,5,,1,10456,,2560,,5/27/2009,6/1/2009,,
3358,505,ANNR,135,,,,,10456,383-1035mm northwest; 2000mm southeast; excludes moisture from constant cloud,2560,,6/1/2009,6/1/2009,,
3359,506,ELEV,55,,,110,,10473, ,3276,,5/25/2010,,,
3360,506,HTMP,34,,2,,3,10473,,3276,,5/25/2010,,,
3361,506,LTMP,18,,8,,9,10473,,3276,,5/25/2010,,,
3362,506,ATMP,26,,,,,10473,,3276,,,,,
3363,506,WETR,,,11,,12,10481,,3276,,5/25/2010,,,
3364,506,DRYR,,,1,,2,10481,,3276,,5/25/2010,,,
3365,506,ANNR,160,,,,,10481,,3276,,5/25/2010,,,
3366,506,GRND,2,,,,,10482,In ground water forest,3276,,5/25/2010,,,
3368,506,GRND,2,,,,,10473,In ground water forest,4175,,5/25/2010,,,
3370,506,GRND,10,,,,,10473,In agricultural areas,4176,,5/25/2010,,,
3372,506,HTMP,34,,2,,3,10481,,4184,,5/25/2010,,,
3373,506,LTMP,18,,8,,9,10481,,4184,,5/25/2010,,,
3374,506,ATMP,26,,,,,10481,,4184,,,,,
3375,506,GRND,10,,,,,10482,In agricultural areas,4184,,5/25/2010,,,
3377,507,ELEV,,20,,40,,10506, [Hi Elev text was: 40 m asl] [Low Elev text was: 20asl],2562,,,,,
3378,507,HTMP,40,,1,,1,10500, [Mo. Hi Temp text was: January] [Hi Temp text was: 40  C],2562,,,,,
3379,507,LTMP,17,,6,,7,10500, [Mo. Lo Temp text was: June-July] [Lo Temp text was: 17  C],2562,,,,,
3380,507,WETR,,,3,,12,10500, [Hi Mo. Wet text was: Nov-Dec] [Lo Mo. Wet text was: March-June],2562,,,,,
3381,507,DRYR,,,1,,10,10500, [Hi Mo. Dry text was: July-Oct] [Lo Mo. Dry text was: Jan-Feb],2562,,,,,
3382,507,ANNR,46.6,,,,,10500, [Avg. Ann. Rain text was: 46.6 cm],2562,,,,,
3383,507,GRND,0,,,,,10506,,2562,,,,,
3384,507,G5,,,,,,10506," [G - 5M text was: UNA,]",2562,,,,,
3385,507,510,,,,,,10506," [5 - 10M text was: UNA,]",2562,,,,,
3386,507,1020,,,,,,10506," [10 - 20M text was: UNA,]",2562,,,,,
3387,507,2030,,,,,,10506," [30 - 40M text was: UNA,]",2562,,,,,
3388,507,3040,,,,,,10506," [30 - 40M text was: UNA,]",2562,,,,,
3389,507,40+,,,,,,10506," [40M+ text was: UNA,]",2562,,,,,
3390,507,AFH,10,10,,15,,10506, [Avg. For. Height text was: 10-15 M],2562,,,,,
3391,507,HTMP,40,,1,,1,10502, [Mo. Hi Temp text was: January] [Hi Temp text was: 40  C],2563,,,,,
3392,507,LTMP,17,,6,,7,10502, [Mo. Lo Temp text was: June-July] [Lo Temp text was: 17  C],2563,,,,,
3393,507,WETR,,,3,,12,10502, [Hi Mo. Wet text was: Nov-Dec] [Lo Mo. Wet text was: March-June],2563,,,,,
3394,507,DRYR,,,1,,10,10502, [Hi Mo. Dry text was: July-Oct] [Lo Mo. Dry text was: Jan-Feb],2563,,,,,
3395,507,ANNR,46.6,,,,,10502, [Avg. Ann. Rain text was: 46.6 cm],2563,,,,,
3396,508,HTMP,41.1,,3,,4,10537, [Mo. Hi Temp text was: March-April] [Hi Temp text was: 41.1  C],5064,,,5/11/2009,,
3397,508,LTMP,10,,12,,1,10537, [Mo. Lo Temp text was: December - January],5064,,,5/11/2009,,
3398,508,ATMP,26.3,,,,,10537," [Mean Ann. Temp text was: 26.3  C, north of distribution, Cote d'Ivoire]",5064,,,5/11/2009,,
3399,508,DRYR,,,8,,11,10532," [Lo Mo. Dry text was: July-August, Nov-February (Tai National Park, Ivory Coast)]",5064,,,5/11/2009,,
3400,508,ANNR,1830,,,,,10532," [Avg. Ann. Rain text was: 1830mm (Tai National Park, Ivory Coast)]",5064,,,5/11/2009,,
3401,508,AFH,13.87,,,,,10539, [Avg. For. Height text was: 13.87 meters],5064,,,5/11/2009,,
3402,508,HTMP,35,,3,,3,10537, [Mo. Hi Temp text was: March],5065,,,5/11/2009,,
3403,508,LTMP,15,,1,,1,10537, [Mo. Lo Temp text was: January],5065,,,5/11/2009,,
3404,508,ATMP,26.7,,,,,10537," [Mean Ann. Temp text was: 26.7, south of distribution, Cote d'Ivoire]",5065,,,5/11/2009,,
3405,508,WETR,,,5,,10,10537, [Lo Mo. Wet text was: May-October],5065,,,5/11/2009,,
3406,508,DRYR,,,11,,3,10537, [Lo Mo. Dry text was: November-March],5065,,,5/11/2009,,
3407,508,ANNR,1350,,,,,10537," [Avg. Ann. Rain text was: 1350, north of distribution, Cote d'Ivoire]",5065,,,5/11/2009,,
3408,508,ATMP,24,,,,,10532," [Mean Ann. Temp text was: 24C (Tai National Park, Ivory Coast)]",5066,,,5/11/2009,,
3409,508,WETR,,,3,,12,10537, [Hi Mo. Wet text was: October-December] [Lo Mo. Wet text was: March-July],5066,,,5/11/2009,,
3410,508,DRYR,,,1,,9,10537, [Hi Mo. Dry text was: August-September] [Lo Mo. Dry text was: January-June],5066,,,5/11/2009,,
3411,508,ANNR,2000,,,,,10537," [Avg. Ann. Rain text was: 2000, south of distribution, Cote d'Ivoire]",5066,,,5/11/2009,,
3412,508,WETR,,,5,,10,10541, [Hi Mo. Wet text was: October] [Lo Mo. Wet text was: May-],5067,,,5/11/2009,,
3413,508,DRYR,,,12,,3,10541, [Hi Mo. Dry text was: March] [Lo Mo. Dry text was: December -],5067,,,5/11/2009,,
3414,508,ANNR,3046,1983,,2417,,10541," [Avg. Ann. Rain text was: 3046 (1983), 2417 (1984), 3108 (1985) Tiwai Island, Sierra Leone]",5067,,,5/11/2009,,
3415,510,ELEV,,300,,,,10559, [Low Elev text was: 300 m],3948,,,5/31/2009,,
3416,510,HTMP,42.5,,5,,5,10559, [Hi Temp text was: 42.5 C],3948,,,5/31/2009,,
3417,510,LTMP,5.3,,,,,10559, [Lo Temp text was: 5.3 C],3948,,,5/31/2009,,
3418,510,ATMP,23.1,,,,,10559, [Mean Ann. Temp text was: 23.1 C],3948,,,5/31/2009,,
3419,510,WETR,,,5,,10,10559,,3948,,5/31/2009,5/31/2009,,
3420,510,DRYR,,,11,,4,10559,,3948,,5/31/2009,5/31/2009,,
3421,510,ANNR,228,,,,,10559,,3948,,,5/31/2009,,
3422,510,ELEV,,,,2850,,10557,,3949,,,5/31/2009,,
3426,510,ELEV,,1000,,3200,,10566,,3950,,,5/31/2009,,
3427,511,ELEV,,2200,,4000,,10573, [Mean Elev text was: unz],4558,,,5/31/2009,,
3428,512,ELEV,,300,,1600,,10583,,4566,,,5/31/2009,,
3429,513,ELEV,,7,,,,10595, [Low Elev text was: 7 m] [Mean Elev text was: Singur],4570,,,5/31/2009,,
3430,513,HTMP,47,,,,,10597, [Hi Temp text was: 47 C],4570,,,5/31/2009,,
3431,513,LTMP,0,,,,,10597, [Lo Temp text was: 0 C],4570,,,5/31/2009,,
3432,513,ATMP,25,25,,27,,10597, [Mean Ann. Temp text was: 25-27 C],4570,,,5/31/2009,,
3434,513,ELEV,,,,760,,10596, [Mean Elev text was: Orcha],4571,,,5/31/2009,,
3435,515,ELEV,,100,,1200,,10608,,4575,,,5/31/2009,,
3436,516,ELEV,,240,,,,10620, [Low Elev text was: 240 m],5480,,,5/31/2009,,
3437,516,HTMP,51,,,,,10621, [Hi Temp text was: 51 C],5480,,,5/31/2009,,
3438,516,LTMP,4,,,,,10621, [Lo Temp text was: - 4 C],5480,,,5/31/2009,,
3439,516,ATMP,21,21,,27,,10621, [Mean Ann. Temp text was: 21 - 27],5480,,,5/31/2009,,
3440,516,ANNR,380,380,,1700,,10621," [Avg. Ann. Rain text was: 380-1,700]",5480,,,,,
3441,516,ELEV,,,,1025,,10619,,5481,,,5/31/2009,,
3442,517,ELEV,,100,,1000,,10639,,4459,,,5/31/2009,,
3443,518,ELEV,,0.01,,1171,,21839,Occurs from sea level to mid-elevation in the hills. e.g. sub-montane areas of the Sinharaja rainforest.  ,4136,,5/31/2011,6/12/2009,,
3444,518,ATMP,,,,,,10657,22-28 at Sinharaja World Heritage Site,4136,,5/31/2011,6/12/2009,,
3445,518,WETR,79,,,,,10657," 
At the Sinharaja World Heritage site ",4136,,5/31/2011,6/12/2009,,
3446,518,ANNR,502,,,,,10657,The range at Sinharaja is 409cm - 591cm,4136,,6/12/2009,6/12/2009,,
3447,519,ELEV,,0.01,,300,,10668, ,3072,,7/3/2009,6/11/2009,,
3448,519,HTMP,28.6,,4,,7,10669, [for 1985-1987],3072,,6/11/2009,6/11/2009,,
3452,519,ANNR,235,,,,,21806, {at two study sites for 1985-1987],3072,,7/3/2009,6/11/2009,,
3455,519,LTMP,26,,10,,2,10669, for 1985-1987,3073,,6/11/2009,6/11/2009,,
3456,519,ATMP,27,,,,,21806, [for 1985-1987],3073,,6/11/2009,6/11/2009,,
3459,520,ELEV,,,,1500,,10702,At Knuckles Conservation Forest,3076,,6/12/2009,6/12/2009,,
3460,520,HTMP,34.4,,,,,21843,Data from the Maha Illuppallama Meteorological Station.,3076,,6/13/2009,6/12/2009,,
3461,520,LTMP,,,12,,1,10694,,3076,,6/12/2009,6/12/2009,,
3462,520,WETR,,,10,,1,21843, ,3076,,6/13/2009,6/13/2009,,
3463,520,DRYR,,,5,,9,21843,"Rainy seasons are followed by distinct dry periods; a short dry period from mid January to mid March, and a long-dry period from mid May to September   ",3076,,6/13/2009,6/13/2009,,
3464,520,ANNR,146.3,,,,,21843,,3076,,6/13/2009,6/23/2009,,
3465,520,ATMP,27.5,,,,,21843,Data from the Maha Illuppallama Meteorological Station.,3077,,6/13/2009,6/12/2009,,
3466,520,WETR,,,12,,2,10701,[December - February],3077,,6/23/2009,6/13/2009,,
3467,520,DRYR,,,5,,9,10701, [Lo Mo. Dry text was: May  -  September],3077,,,6/13/2009,,
3469,521,ELEV,,900,,1829,,10711,[Hill records that they rarely come down below 3000 ft while the range extends above 6000 ft].,4284,,7/3/2009,6/14/2009,,
3473,521,WETR,,,6,,9,21918,[Hakgala Strict Nature Reserve: south-west Monsoon]. ,4284,,6/15/2009,6/23/2009,,
3474,521,ANNR,200,,,,,21922,[At Horton Plains.There is very high humidity and frequent cloud cover],4284,,6/15/2009,6/15/2009,,
3475,521,HTMP,27,,1,,2,21922,[At Horton Plains: During these two months dry weather prevails.],4285,,6/15/2009,6/23/2009,,
3476,521,LTMP,0.01,,,,,10722, [In general for the montane wet zone for a few days of the year the temperature frops to O Celsius ],4285,,6/15/2009,6/15/2009,,
3477,521,ATMP,16,,,,,10722, [Ranges from 13-16 C in the montane wet zone],4285,,6/15/2009,6/15/2009,,
3478,522,ELEV,,180,,1300,,10733, [Hi Elev text was: >1300m] [Low Elev text was: 180m],3080,,,5/24/2009,,
3479,522,WETR,,,6,,12,10731, [Hi Mo. Wet text was: October to December] [Lo Mo. Wet text was: June to August],3080,,,5/24/2009,,
3480,522,DRYR,,,1,,5,10731, [Lo Mo. Dry text was: January to May],3080,,,5/24/2009,,
3481,522,ANNR,1118,,,,,10731, [Avg. Ann. Rain text was: 1118mm],3080,,,5/24/2009,,
3482,522,GRND,1,,,,,10750, [Ground text was: 1%],3080,,,5/24/2009,,
3483,522,G5,8,,,,,10750, [G - 5M text was: 8%],3080,,,5/24/2009,,
3484,522,1020,69,,,,,10750, [10 - 20M text was: 69%],3080,,,5/24/2009,,
3485,522,2030,22,,,,,10750, [30 - 40M text was: 22%],3080,,,5/24/2009,,
3486,522,WETR,,,6,,12,10734, [Hi Mo. Wet text was: October to December] [Lo Mo. Wet text was: June to August],3081,,,5/24/2009,,
3487,522,DRYR,,,1,,5,10734, [Lo Mo. Dry text was: January - May],3081,,,5/24/2009,,
3488,522,ANNR,2460,2460,,3900,,10734, [Avg. Ann. Rain text was: 2460 - 3900mm],3081,,,5/24/2009,,
3489,523,ELEV,,0,,3500,,10773," [Hi Elev text was: 3,500 m]",4198,,,5/23/2009,,
3490,523,ELEV,,0,,500,,10777, [Hi Elev text was: ca. 500m] [Low Elev text was: 0m],4482,,,5/23/2009,,
3491,523,HTMP,29.6,,10,,10,10777," [Mo. Hi Temp text was: October] [Hi Temp text was: 29,6 Celsius]",4482,,5/23/2009,5/23/2009,,
3492,523,LTMP,28,,7,,7,10777, [Mo. Lo Temp text was: July],4482,,,5/23/2009,,
3493,523,ATMP,28.9,,,,,10777,,4482,,5/23/2009,5/23/2009,,
3494,523,WETR,,,10,,4,10777, [Lo Mo. Wet text was: October-April],4482,,,5/23/2009,,
3495,523,DRYR,,,5,,9,10777, [Lo Mo. Dry text was: May-September],4482,,,5/23/2009,,
3496,523,ANNR,116,,,,,10777, [Avg. Ann. Rain text was: 1160 mm],4482,,5/23/2009,5/23/2009,,
3497,523,GRND,12,,,,,10777, [Ground text was: 12%],4482,,,5/23/2009,,
3498,523,G5,55,,,,,10777, [G - 5M text was: 55%],4482,,,5/23/2009,,
3499,523,510,33,33,,5,,10777, [5 - 10M text was: 33% more than 5m],4482,,,5/23/2009,,
3500,523,AFH,9,,,,,10777," [Avg. For. Height text was: 8,76m]",4482,,5/23/2009,5/23/2009,,
3501,524,ELEV,,0,,3500,,10794," [Hi Elev text was: 3,500 m]",4486,,,,,
3502,525,ELEV,,,,1700,,10810, [Hi Elev text was: up to 1700m],5425,,,,,
3503,525,WETR,15.24,15.24,10,22.86,12,10806, [Hi Mo. Wet text was: 15.24 to 22.86] [Lo Mo. Wet text was: April & Oct-Dec],5425,,,,,
3504,525,DRYR,10.16,,6,,7,10806, [Hi Mo. Dry text was: 10.16] [Lo Mo. Dry text was: Feb and June - July],5425,,,,,
3505,525,ANNR,185.42,,,,,10806,,5425,,,,,
3506,530,HTMP,38,,4,,4,10856, [Mo. Hi Temp text was: April] [Hi Temp text was: 38 degrees C],3765,,,5/29/2009,,
3507,530,LTMP,19.5,,1,,1,10856, [Mo. Lo Temp text was: January] [Lo Temp text was: 19.5 degrees C],3765,,,5/29/2009,,
3508,530,ATMP,27.7,,,,,10856,,3765,,,5/29/2009,,
3509,530,WETR,,,10,,12,10856,wet but not always: May-June,3765,,5/29/2009,5/29/2009,,
3510,530,DRYR,,,1,,4,10856,,3765,,5/29/2009,5/29/2009,,
3511,530,ANNR,2120,,,,,10856,,3765,,,5/29/2009,,
3512,530,HTMP,38,,4,,4,10865, [Mo. Hi Temp text was: April] [Hi Temp text was: 38 degrees C],3766,,,5/29/2009,,
3513,530,LTMP,19.5,,1,,1,10865, [Mo. Lo Temp text was: January] [Lo Temp text was: 19.5 degrees C],3766,,,5/29/2009,,
3514,530,ATMP,27.7,,,,,10865,,3766,,,5/29/2009,,
3515,530,WETR,,,10,,12,10859,wet but not always: May-June,3766,,5/29/2009,5/29/2009,,
3516,530,DRYR,,,1,,4,10859,,3766,,5/29/2009,5/29/2009,,
3517,530,ANNR,2120,,,,,10859,,3766,,,5/29/2009,,
3518,530,WETR,,,10,,12,10860,wet but not always: May-June,3767,,5/29/2009,5/29/2009,,
3519,530,DRYR,,,1,,4,10860,,3767,,5/29/2009,5/29/2009,,
3520,530,ANNR,2120,,,,,10860,,3767,,,5/29/2009,,
3521,531,ELEV,137.5,0.01,,275,,10870," at Khao Lommuak, Thailand. p. 3-4]",4207,,6/9/2009,6/9/2009,,
3522,531,HTMP,33.7,,4,,4,10870,"At Khao Lommuak, Thailand in 2001. p. 24.",4207,,6/10/2009,6/9/2009,,
3523,531,LTMP,21.4,,1,,1,10870,"At Khao Lommuak, Thailand in 2002. p.24.",4207,,6/10/2009,6/10/2009,,
3524,531,ATMP,27.8,,,,,10870,"At Khao Lommuak, Thailand in 2001. p.24&26.",4207,,6/10/2009,6/10/2009,,
3525,531,WETR,7.2,,5,,10,10870,At Khao Lommuak in 2002. p.24,4207,,6/10/2009,6/10/2009,,
3526,531,DRYR,8.4,,11,,4,10870,At Khao Lommuak in 2001. p.24,4207,,6/10/2009,6/10/2009,,
3527,531,ANNR,9.5,,,,,10870,At Khao Lommuak in 2001&2002. p.24,4207,,6/10/2009,6/10/2009,,
3528,531,GRND,6,,,,,10870,At Khao Lommuak.,4207,,6/10/2009,,,
3529,531,G5,30.6,,,,,10870,Above ground to less than 5M. p.116-117,4207,,6/10/2009,,,
3530,531,510,40.9,,,,,10870,Above 5M to less than 10M. p.116-117,4207,,6/10/2009,,,
3531,531,1020,18.8,,,,,10870,10M to less than 20M. p.116-117,4207,,6/10/2009,,,
3532,531,2030,3.5,3.5,,20,,10870, [30 - 40M text was: 3.5% (20m and above)],4207,,,,,
3533,531,AFH,0,,,,,10870, No data.,4207,,6/10/2009,,,
3534,531,HTMP,32.7,,4,,4,10870," At Khao Lommuak, Thailand in 2002. p. 24.",4208,,6/10/2009,6/9/2009,,
3535,531,LTMP,22,,2,,2,10870,"At Khao Lommuak, Thailand in 2001. p.24.",4208,,6/10/2009,6/10/2009,,
3536,531,ATMP,27.9,,,,,10870,"At Khao Lommuak, Thailand in 2002. p.24&26.",4208,,6/10/2009,6/10/2009,,
3537,537,ELEV,,,,1000,,10898, [Hi Elev text was: 1000 meter],3769,,,5/29/2009,,
3538,537,HTMP,38,,,,,10894,,3769,,5/29/2009,5/29/2009,,
3539,537,LTMP,24,,,,,10894,,3769,,5/29/2009,5/29/2009,,
3540,537,ANNR,1500,,,,,10894, [Avg. Ann. Rain text was: 1500 mm],3769,,,5/29/2009,,
3541,537,ELEV,,,,800,,10899, [Hi Elev text was: 800 meter],3770,,,5/29/2009,,
3542,537,ANNR,2000,,,,,10904, [Avg. Ann. Rain text was: 2000 mm],3770,,,5/29/2009,,
3543,537,ANNR,2200,,,,,10904, [Avg. Ann. Rain text was: 2200 mm],3771,,,5/29/2009,,
3544,537,ANNR,2800,,,,,10904, [Avg. Ann. Rain text was: 2800 mm],3772,,,5/29/2009,,
3545,538,HTMP,41.3,,7,,7,10923, [Mo. Hi Temp text was: July],2256,,6/4/2009,6/4/2009,,
3546,538,LTMP,2.4,,1,,1,10923, [Mo. Lo Temp text was: January],2256,,6/4/2009,6/4/2009,,
3547,538,ATMP,23.3,,,,,10923,,2256,,6/4/2009,6/4/2009,,
3548,538,WETR,,,3,,10,10923, [Hi Mo. Wet text was: March-October],2256,,,6/4/2009,,
3549,538,DRYR,,,12,,2,10923, [Hi Mo. Dry text was: December-February],2256,,,6/4/2009,,
3550,538,ANNR,190,,,,,10923,,2256,,,6/4/2009,,
3551,540,ELEV,80,20,,600,,10932, [Hi Elev text was: 600m] [Low Elev text was: 20m] [Mean Elev text was: 80m],578,,,,,
3552,540,HTMP,38,,6,,6,10933, [Mo. Hi Temp text was: June] [Hi Temp text was: 38?],578,,,,,
3553,540,LTMP,10,,1,,1,10933, [Mo. Lo Temp text was: January] [Lo Temp text was: 10?],578,,,,,
3554,540,WETR,,,3,,11,10931, [Hi Mo. Wet text was: November] [Lo Mo. Wet text was: March],578,,,,,
3555,540,DRYR,,,12,,2,10931, [Hi Mo. Dry text was: February] [Lo Mo. Dry text was: December],578,,,,,
3556,540,ANNR,240.4,,,,,10931, [Avg. Ann. Rain text was: 240.4mm],578,,,,,
3557,540,HTMP,32,,4,,4,10931, [Mo. Hi Temp text was: April] [Hi Temp text was: 32?],579,,,,,
3558,540,LTMP,12.6,,1,,1,10931, [Mo. Lo Temp text was: January] [Lo Temp text was: 12.6?],579,,,,,
3559,541,ELEV,80,20,,600,,10937, [Hi Elev text was: 600m] [Low Elev text was: 20m] [Mean Elev text was: 80m],4082,,,,,
3560,541,HTMP,38,,6,,6,10938, [Mo. Hi Temp text was: June],4082,,,,,
3561,541,LTMP,10,,1,,1,10938, [Mo. Lo Temp text was: January],4082,,,,,
3562,541,WETR,,,3,,11,10936, [Hi Mo. Wet text was: November] [Lo Mo. Wet text was: March],4082,,,,,
3563,541,DRYR,,,12,,2,10936, [Hi Mo. Dry text was: February] [Lo Mo. Dry text was: December],4082,,,,,
3564,541,ANNR,240.4,,,,,10936, [Avg. Ann. Rain text was: 240.4mm],4082,,,,,
3565,541,HTMP,32,,4,,4,10936, [Mo. Hi Temp text was: April],4083,,,,,
3566,541,LTMP,12.6,,1,,1,10936, [Mo. Lo Temp text was: January],4083,,,,,
3567,542,ELEV,,55,,1000,,10941, [Mean Elev text was: -],125,,,,,
3568,542,HTMP,40,,5,,6,10941, [Mo. Hi Temp text was: May-June] [Hi Temp text was: 40?],125,,,,,
3569,542,LTMP,7,,12,,1,10941, [Mo. Lo Temp text was: Dec-Jan],125,,,,,
3570,542,ATMP,27,,,,,10941, [Mean Ann. Temp text was: 27?],125,,,,,
3571,543,ELEV,250,50,,1100,,, [Hi Elev text was: 1100m] [Low Elev text was: 50m] [Mean Elev text was: 250m],4086,,,,,
3572,543,HTMP,36,,6,,6,, [Mo. Hi Temp text was: June],4086,,,,,
3573,543,LTMP,7,,1,,1,, [Mo. Lo Temp text was: January],4086,,,,,
3574,543,WETR,,,,,,, [Lo Mo. Wet text was: 8],4086,,,,,
3575,543,DRYR,,,,,,, [Lo Mo. Dry text was: 4],4086,,,,,
3576,543,GRND,2,,,,,10944,,4086,,,,,
3577,543,G5,18,,,,,10944,,4086,,,,,
3578,543,510,51,,,,,10944,,4086,,,,,
3579,543,1020,31,,,,,10944,,4086,,,,,
3580,543,AFH,22,,,,,10944,,4086,,,,,
3581,544,HTMP,38,,5,,6,10951, [Mo. Hi Temp text was: May-June],3464,,,,,
3582,544,LTMP,2,,1,,1,10951, [Mo. Lo Temp text was: January],3464,,,,,
3583,545,ELEV,1175,50,,2300,,, [Hi Elev text was: 2300m] [Low Elev text was: 50m] [Mean Elev text was: 1175m],2263,,,,,
3584,545,HTMP,36,,6,,6,, [Mo. Hi Temp text was: June],2263,,,,,
3585,545,LTMP,2,,1,,1,, [Mo. Lo Temp text was: January] [Lo Temp text was: -2],2263,,,,,
3586,545,GRND,1.3,,,,,10961,,2263,,,,,
3587,545,G5,18,,,,,10961,,2263,,,,,
3588,545,510,51,,,,,10961,,2263,,,,,
3589,545,1020,31,,,,,10961,,2263,,,,,
3590,545,AFH,22,,,,,10961,,2263,,,,,
3591,546,ELEV,,110,,1400,,10979, [Hi Elev text was: 1400m] [Low Elev text was: 110m],133,,,4/18/2009,,
3592,546,HTMP,39,,7,,7,10981, [Mo. Hi Temp text was: July] [Hi Temp text was: 39?],133,,,4/18/2009,,
3593,546,LTMP,2,,1,,1,10981, [Mo. Lo Temp text was: January] [Lo Temp text was: -2?],133,,,4/18/2009,,
